city,latitude,longitude,address
Seaside Oregon 97138,45.947113,-123.797912,Safeway-Seaside #1260
Seattle Washington 98117,47.68779,-122.380019,Safeway-Seattle #1143
Seattle Washington 98107,47.66718,-122.374949,Safeway-Seattle #1477
Seattle Washington 981883067,47.589317,-122.385612,Safeway-Seattle #1493
Seattle Washington 981125218,47.589317,-122.385612,Safeway-Seattle #1551
Seattle Washington 98103,47.670841,-122.343197,Safeway-Seattle #1845
Seattle Washington 98109,47.629755,-122.346909,Safeway-Seattle #1885
Seattle Washington 98118,47.54158,-122.276474,Safeway-Seattle #1965
Des Moines Washington 98188,47.449525,-122.280269,Safeway-Seattle #3540
Seattle Washington 98116,47.589376,-122.390802,Safeway-Seattle #373
Sebastopol California 95472,38.403244,-122.817266,Safeway-Sebastopol #933
Sedona Arizona 86336,34.62815,-111.273109,Safeway-Sedona #1207
Severna Park Maryland 21146,39.081547,-76.556761,Safeway-Severna Park #1351
Seward Alaska 99664,60.139621,-149.420422,Safeway-Seward #2728
Sherwood Oregon 97140,45.362025,-122.844984,Safeway-Sherwood #1800
Sherwood Park Alberta T84 3H9,53.526402,-113.295761,Safeway-Sherwood Park #822
Show Low Arizona 85901,34.405191,-110.075997,Safeway-Show Low #1733
Sierra Vista Arizona 85635,31.55073,-110.267929,Safeway-Sierra Vista #2083
Silver Spring Maryland 20904,39.067818,-76.975523,Safeway-Silver Spring #1565
Silverdale Washington 98383,-33.93557,150.952072,Safeway-Silverdale #1680
Soldotna Alaska 99669,60.488795,-151.058924,Safeway-Soldotna #548
Sparks Nevada 89436,39.6186,-119.700643,Safeway-Sparks #2656
Spokane Washington 99203,47.62958,-117.405849,Safeway-Spokane #1242
Spokane Washington 98207,47.976575,-122.206419,Safeway-Spokane #1799
Spokane Washington 99202,47.656965,-117.406689,Safeway-Spokane #3255
Spruce Grove Alberta T7X 1R2,53.542389,-113.910301,Safeway-Spruce Grove #857
Portland Oregon 97203,45.591875,-122.726839,Safeway-St. Johns #1951
Sterling Virginia 20165,39.04353,-77.386089,Safeway-Sterling #1084
Sterling Park Virginia 20164,39.011916,-77.394632,Safeway-Sterling #1759
Stockton California 95207,38.00309,-121.324079,Safeway-Stockton #2707
Surprise Arizona 85374,33.644383,-112.385919,Safeway-Sun City West #1520
Superior Colorado 80027,39.95406,-105.166199,Safeway-Superior #1656
Surprise Arizona 85374,33.63301,-112.342069,Safeway-Surprise #1997
Surprise Arizona 85374,33.63301,-112.342069,Safeway-Surprise #2699
Surrey British Columbia V4A 2H9,49.045872,-122.799583,Safeway-Surrey #47
Surrey British Columbia V3R 4E4,49.164761,-122.799789,Safeway-Surrey #62
Surrey British Columbia V3W 3M9,49.135651,-122.88929,Safeway-Surrey #92
Tacoma Washington 984183919,47.255138,-122.44165,Safeway-Tacoma #1437
Tempe Arizona 85282,33.392935,-111.929009,Safeway-Tempe #1487
Tempe Arizona 85284,33.336249,-111.9263,Safeway-Tempe #1535
The Dalles Oregon 97058,45.590298,-121.209646,Safeway-The Dalles #1489
Thornton Colorado 80229,39.855645,-104.946334,Safeway-Thornton #1873
Thornton Colorado 80223,39.69763,-105.001524,Safeway-Thornton #242
Tigard Oregon 97233,45.515076,-122.497899,Safeway-Tigard (King City) #1478
Tracy California 95376,37.736506,-121.4339,Safeway-Tracy #2600
Troutdale Oregon 97060,45.521966,-122.386934,Safeway-Troutdale #1542
Tucson Arizona 85704,32.3302,-110.984759,Safeway-Tucson #1255
Tucson Arizona 857184535,32.22155,-110.969772,Safeway-Tucson #250
Tucson Arizona 85719,32.243705,-110.949029,Safeway-Tucson #268
Tumwater Washington 98501,46.98541,-122.912224,Safeway-Tumwater #1503
Vacaville California 95688,38.38277,-121.98558,Safeway-Vacaville #1109
Vail Colorado 81657,39.63803,-106.364299,Safeway-Vail #631
Vancouver British Columbia V6K 1P2,49.268688,-123.157516,Safeway-Vancouver #115
Vancouver Washington 98684,45.62966,-122.520629,Safeway-Vancouver #1519
Vancouver Washington 98684,45.62966,-122.520629,Safeway-Vancouver #1653
Vancouver Washington 98682,45.66649,-122.516189,Safeway-Vancouver #1704
Vancouver British Columbia V6K 2G5,49.264462,-123.166138,Safeway-Vancouver #2
Vancouver Washington 98665,45.68316,-122.6612,Safeway-Vancouver #4405
Victoria British Columbia V8N 3E2,48.470402,-123.330887,Safeway-Victoria #185
Victoria British Columbia V8R 5A7,48.432049,-123.319862,Safeway-Victoria #80
Waldorf Maryland 20601,38.628531,-76.874461,Safeway-Waldorf #105
Waldorf Maryland 20603,38.62558,-76.953679,Safeway-Waldorf #2661
Walnut Creek California 94598,37.916749,-122.020839,Safeway-Walnut Creek #1701
Walnut Creek California 94596,37.890529,-122.045721,Safeway-Walnut Creek #917
Walnut Creek California 94598,37.916749,-122.020839,Safeway-Walnut Creek #936
Warrenton Virginia 20186,38.714385,-77.801218,Safeway-Warrenton #1801
Washington Washington DC 20012,38.89037,-77.031959,Safeway-Wash DC #1276
Washington Washington DC 20020,38.863316,-76.973372,Safeway-Wash DC #1445
Washington Washington DC 20007,38.914925,-77.072804,Safeway-Washing
Washington Washington DC 20002,38.904102,-76.989243,Safeway-Washington #4270
Wenatchee Washington 98801,47.45521,-120.336349,Safeway-Wenatchee #1449
West Linn Oregon 97068,45.366314,-122.647787,Safeway-West Linn #1713
Westminster Colorado 80234,39.90941,-105.007668,Safeway-Westminister #1685
Westminster Maryland 21158,39.611663,-77.026147,Safeway-Westminster #1616
Wheat Ridge Colorado 80033,39.772579,-105.096547,Safeway-Wheat Ridge #1479
Windsor Colorado 80550,40.478525,-104.901424,Safeway-Windsor
Winnipeg Manitoba R2J 3W7,49.903606,-97.162956,Safeway-Winnipeg #719
Winnipeg Manitoba R3K 2G7,49.903389,-97.163155,Safeway-Winnipeg #720
Winnipeg Manitoba 3M  2A6,49.903404,-97.163193,Safeway-Winnipeg #724
Winnipeg Manitoba R2P 1W1,49.903629,-97.163025,Safeway-Winnipeg #725
Winnipeg Manitoba R2M 0Y5,49.903419,-97.163239,Safeway-Winnipeg #728
Winnipeg Manitoba R2M 6R9,49.903423,-97.163261,Safeway-Winnipeg #730
Winnipeg Manitoba R3P 2M4,49.903652,-97.163094,Safeway-Winnipeg #731
Winnipeg Manitoba R3L 0C9,49.903877,-97.163788,Safeway-Winnipeg #791
Woodbridge Virginia 22192,38.674916,-77.307612,Safeway-Woodbridge #1298
Woodburn Oregon 97071,45.145516,-122.852565,Safeway-Woodburn #1976
Woodinville Washington 98072,47.753405,-122.170804,Safeway-Woodinville #533
Woodland Park Colorado 80863,39.00384,-105.069439,Safeway-Woodland Park #1578
Yakima Washington 98902,46.59499,-120.533004,Safeway-Yakima #1660
Yakima Washington 98908,46.60807,-120.612169,Safeway-Yakima #502
Yelm Washington 98597,46.907194,-122.562589,Safeway-Yelm #1619
West Lafayette Indiana 47906,40.450565,-86.915754,Sagamore - Salisbury
Las Vegas Nevada 89117,36.17183,-115.139764,Sahara - Buffalo  Las Vegas
Las Vegas Nevada 89102,36.136525,-115.208024,Sahara - Decatur (Popeyes)
Las Vegas Nevada 89117,36.1455,-115.297729,Sahara - Ft. Apache
Las Vegas Nevada 891091626,36.125259,-115.090431,Sahara - Maryland Pkwy  Las Vegas
Las Vegas Nevada 891217548,36.171848,-115.139748,Sahara - Nellis  Las Vegas
Hampton England TW12 1AW,51.43041,-0.363639,Sainsbury-Hampton
Birmingham Alabama 35202,33.520289,-86.8115,Saint Vincents Hospital
Salem Oregon 97308,44.93323,-123.043849,Salem  OR
Salem Oregon 97303,45.00384,-123.023327,Salem Parkway- Salem
Salem Massachusetts 01970,42.5224,-70.895809,Salem-Dodge Street
Salisbury England SP1 2NG,51.06585,-1.788519,Salisbury - Silver Street
Vancouver Washington 98685,45.709685,-122.706526,Salmon Creek   Fred Meyer
Vancouver Washington 98686,45.705866,-122.599323,Salmon Creek II
Columbia South Carolina 29205,34.002641,-80.980365,Saluda Ave-Harden St-Greene St
Huntsville Texas 77340,30.678191,-95.550468,Sam Houston University- Huntsville
Sammamish Washington 98074,47.613435,-122.035494,Sammamish Highlands
Sammamish Washington 98074,47.613435,-122.035494,Sammamish II
San Carlos California 94070,37.505499,-122.262618,San Carlos
San Jose California 95126,37.32593,-121.916289,San Carlos - Meridian - San Jose
San Clemente California 926732848,33.4286,-117.607307,San Clemente
San Diego California 92101,32.72144,-117.162919,San Diego Conv Ctr - Location 2
San Diego California 92101,32.718315,-117.162009,San Diego Conv Ctr Lobby 3rd Loc
San Diego California 92101,32.715685,-117.161724,San Diego Convention Center
San Dimas California 917732419,34.106709,-117.803841,San Dimas
Cardiff California 920071741,33.030331,-117.288467,San Elijo - Birmingham-Cardiff
Houston Texas 77027,29.746655,-95.454366,San Felipe - 610
Houston Texas 77056,29.75023,-95.466679,San Felipe - Sage (Randalls)
San Jose California 95135,37.296491,-121.757774,San Felipe - Yerba Buena - San Jose
Houston Texas 77057,29.74977,-95.490109,San Felipe Voss
Burbank California 915044329,34.207561,-118.351997,San Fernando - Walnut  Burbank
Rosemead California 91770,34.04262,-118.085819,San Gabriel - Garvey  Rosemead
Jacksonville Florida 32257,30.19978,-81.615259,San Jose - St. Augustine
Citrus Heights California 95621,38.69519,-121.309029,San Juan - Greenback - Sacramento
San Juan Capistrano California 92675,33.49698,-117.662554,San Juan Capistrano
San Luis Obispo California 93401,35.285488,-120.651933,San Luis Obispo
San Marcos California 92069,33.151242,-117.197648,San Marcos Blvd. - Rancho Santa Fe
Chandler Arizona 85225,33.30288,-111.840839,San Marcos Resorts and Conference
Novato California 94945,38.1136,-122.564639,San Marin - San Ramon - Novato
San Marino California 91108,34.112979,-118.138624,San Marino
San Mateo California 94401,37.574202,-122.321266,San Mateo
Albuquerque New Mexico 871093562,35.08366,-106.636543,San Mateo - I-25  Albuquerque
El Cerrito California 94530,37.91559,-122.311549,San Pablo - Fairmount - El Cerrito
Hercules California 945473968,38.013889,-122.272812,San Pablo - Sycamore - Hercules
El Cerrito California 94530,37.919058,-122.304078,San Pablo - Wall - El Cerrito (UCO)
San Pablo California 94806,37.953662,-122.332214,San Pablo Dam - San Pablo - Sa(UCO)
San Antonio Texas 78216,29.507605,-98.499289,San Pedro - Bitters
Albuquerque New Mexico 87109,35.084155,-106.648629,San Pedro - Montgomery
San Antonio Texas 78216,29.507605,-98.499289,San Pedro - Rector
San Rafael California 94901,37.971495,-122.516244,San Rafael 4th St.
Brentwood California 90049,34.042025,-118.484499,San Vicente - 26th
Northbrook Illinois 60062,42.12972,-87.831564,Sanders Court
Hemet California 925459740,33.749401,-116.967888,Sanderson - Stetson  Hemet
Destin Florida 32550,30.37513,-86.360489,Sandestin Baytowne
Destin Florida 32550,30.37513,-86.360489,Sandestine Marketplace
Las Vegas Nevada 891216201,36.171848,-115.139748,Sandhill - Flamingo  Las Vegas
Sandpoint Idaho 838641302,48.272991,-116.547791,Sandpoint  ID
Sandusky Ohio 44870,41.464026,-82.819578,Sandusky
Sandy Oregon 97055,45.393235,-122.273639,Sandy
Marietta Georgia 30066,34.035426,-84.520325,Sandy Plains (Publix)
Sandy Utah 84070,40.558865,-111.890204,Sandy-106th - State
San Francisco California 94111,37.794645,-122.401354,Sansome
Anaheim Hills California 928073229,33.86869,-117.749062,Santa Ana Canyon - Imperial Hwy  An
Santa Clara California 94111,37.797658,-122.399462,Santa Clara
Santa Cruz California 95060,36.958985,-122.032114,Santa Cruz
Littleton Colorado 80120,39.569495,-105.030714,Santa Fe - Aspen Grove Way
Denver Colorado 80223,39.717485,-104.998574,Santa Fe - Mississippi
Las Vegas Nevada 89130,36.248257,-115.244888,Santa Fe Station Hotel and Casino
Rancho Santa Margarita California 926883923,33.63842,-117.60817,Santa Margarita Pkwy - 241
W. Hollywood California 90046,34.1028,-118.363666,Santa Monica - Fairfax  Los Angeles
Los Angeles California 90046,34.10213,-118.362969,Santa Monica - La Brea  West Hollyw
West Los Angeles California 90025,34.04128,-118.461624,Santa Monica - Pontius
West Los Angeles California 90025,34.04053,-118.463299,Santa Monica at Bundy
Santa Rosa California 94504,34.214392,-118.929846,Santa Rosa (B-N)
Santa Rosa California 95404,38.437731,-122.712427,Santa Rosa Marketplace
Santa Rosa California 95401,38.44363,-122.751009,Santa Rosa Plaza - Santa Rosa
San Jose California 95123,37.338475,-121.885794,Santa Teresa - Snell - San Jose
Saratoga California 95070,37.270955,-122.025564,Saratoga - Big Basin - Saratoga
San Mateo California 94403,37.539574,-122.301813,Saratoga - Park Place North
Van Nuys California 914062103,34.208477,-118.448891,Saticoy - Louise  West Van Nuys
Chicago Illinois 606465809,41.982632,-87.739098,Sauganash
Saugus Massachusetts 01906,42.444201,-71.000826,Saugus
Sausalito California 94965,37.847351,-122.481239,Sausalito
Oxnard California 930035313,34.152752,-119.217842,Saviers - Channel Islands  Oxnard
Columbus Ohio 43235,40.103196,-83.091215,Sawmill - Granville
Sayville New York 11782,40.65898,-73.089324,Sayville
Scarborough Ontario M1P 5B7,43.77223,-79.256659,Scarborough Chptrs
Scarsdale New York 10583,40.988237,-73.796815,Scarsdale Midway
Duesseldorf Duesseldorf D-40212,51.226235,6.780875,Schadow Arkaden
Schaumburg Illinois 60173,42.025015,-88.041279,Schaumburg
Schaumburg Illinois 60194,42.02682,-88.092209,Schaumburg - Barrington
Schereville Indiana 46375,41.49135,-87.454139,Schererville
Tigard Oregon 97223,45.425788,-122.765754,Scholls Ferry Tigard
Lodi California 95240,38.12217,-121.260424,School - Elm - Lodi
Federal Way Washington 98003,47.313995,-122.312969,Sea Tac Mall
Vancouver British Columbia V6B 1G1,49.260435,-123.113944,Seabus
Seal Beach California 90740,33.75954,-118.092049,Seal Beach Blvd. - St. Cloud
Honolulu Hawaii 96814,21.294628,-157.84591,Sears Roebuck in Ala Moana Center
Chicago Illinois 60606,41.88232,-87.636769,Sears Towers
Seattle Washington 98109,47.57161,-122.363064,Seattle Center
Seattle Washington 98109,47.629755,-122.346909,Seattle Center EMP Kiosks
Seattle Washington 98104,47.60358,-122.329454,Seattle Trust
Paris Paris 75001,48.856925,2.34121,Sebastopol
Secaucus New Jersey 07094,40.78828,-74.054964,Secaucus  Harmon Meadow
New York New York 100283902,40.778141,-73.962692,Second  81st
Seekonk Massachusetts 02771,41.829792,-71.325196,Seekonk
Louisville Kentucky 402022518,38.187725,-85.77832,Seelbach Hilton
Bellingham Washington 98225,48.75235,-122.471219,Sehome Vlg II
Selden New York 11784,40.86303,-73.060684,Selden
Norfolk Virginia 23510,36.846825,-76.285069,Selden Arcade
Portland Oregon 97202,45.49032,-122.635964,Sellwood West Moreland
Torrance California 90505,33.826165,-118.359134,Sepulveda - Anza  Torrance
Carson California 90749,33.831602,-118.262749,Sepulveda - Main  Carson
El Segundo California 90254,33.865564,-118.39869,Sepulveda - Mariposa - El Segundo
North Hills California 913434308,34.235634,-118.478523,Sepulveda - Nordhoff (UCO)
Sherman Oaks California 91403,34.133502,-118.480427,Sepulveda - Ventura  Sherman Oaks
Harbor City California 90710,33.797735,-118.298859,Sepulveda - Vermont  Harbor City
Portland Oregon 97224,45.396265,-122.755099,Sequoia Pkwy
Daly City California 94015,37.681039,-122.479667,Serramonte Center - Daly City
Madrid Madrid 28006,40.43347,-3.686474,Serrano 100
Madrid Madrid 28001,40.428686,-3.687402,Serrano 41
Woodbridge Illinois 60517,41.750895,-88.028039,Seven Bridges (Route 53 - Hobson)
Falls Church Virginia 22044,38.870051,-77.152843,Seven Corners
Sewickley Pennsylvania 15143,40.531637,-80.137489,Sewickley II
Vancouver British Columbia V6B 1Y6,49.28296,-123.115359,Seymour and Dunsmuir
Spokane Washington 99205,47.65726,-117.412279,Shadle Park Center
Boca Raton Florida 33434,26.381259,-80.158959,Shadowood Square
Pittsburgh Pennsylvania 152322224,40.438301,-79.997437,Shady Side
London England W1V 7DE,51.510132,-0.134503,Shaftesbury Avenue W1
Shaker Heights Ohio 44122,41.47839,-81.546539,Shaker Heights
Sharon Massachusetts 02067,42.120595,-71.180779,Sharon (5 Post Office Sq)
Menlo Park California 94025,37.452817,-122.181833,Sharon Park - Sand Hill Road
Berkeley California 94709,37.87878,-122.266299,Shattuck - Cedar - Berkeley
Port Coquitlam British Columbia V3C 3G4,49.246763,-122.783016,Shaughnessy Street
Clovis California 936118952,36.823959,-119.696579,Shaw - Armstrong  Clovis
Fresno California 93711,36.829975,-119.831949,Shaw - Feland - Fresno
Fresno California 93650,36.84043,-119.799584,Shaw - Hwy 41  Fresno
Fresno California 93704,36.808345,-119.805864,Shaw - Woodrow  Fresno
Calgary Alberta T2Y 2Z7,51.045075,-114.063194,Shawnessy Co-op
Vancouver British Columbia V6Z 2R9,49.260435,-123.113944,Shearaton Wall Centre-Street Level
Sheboygan Wisconsin 53085,43.731191,-87.831499,Sheboygan-Washington - Greenwing
Broomhill Sheffield England S10 2TJ,53.3775,-1.492009,Sheffield - Broomhill
Chicago Illinois 60657,41.942625,-87.654149,Sheffield - Diversey
Victoria British Columbia V8P 4H1,48.466975,-123.332769,Shelbourne Plaza
Shelby Township Michigan 48315,42.675259,-83.011079,Shelby Town Center
Houston Texas 77054,29.682651,-95.40569,Shell Oil - Info Ctr - 3rd Floor
Houston Texas 77079,29.76045,-95.369784,Shell Oil Executive Bldg - Lobby
Shelton Connecticut 06484,41.305693,-73.128482,Shelton  Crown Point Center
Cambridge Massachusetts 02138,42.375081,-71.150016,Shepard Post
Houston Texas 77098,29.732125,-95.410644,Shepherd - Farnham
Houston Texas 77098,29.732125,-95.410644,Shepherd - Harold
London England W12 8AA,51.505009,-0.22324,Shepherds Bush
Chattanooga Tennessee 37402,35.046432,-85.309421,Sheraton Chattanooga
Los Angeles California 90045,33.95724,-118.397209,Sheraton Gateway Hotel
New Orleans Louisiana 70130,29.937759,-90.071463,Sheraton Lobby
Salt Lake City Utah 84101,40.75522,-111.899684,Sheraton Salt Lake City - Lobby
Niagara Falls Ontario L2G 3K7,43.077051,-79.08814,Sheraton on the Falls Lobby
Hollywood Florida 33321,26.214297,-80.271999,Sheridan Plaza
New York New York 10014,40.7331,-74.002354,Sheridan Square (72 Grove Street)
Town of Southwest Ranches Florida 33331,26.0586,-80.367599,Sheridan St - Dykes Rd
Beachgrove Indiana 46107,39.715145,-86.101624,Sherman - Albany
Sherman Oaks California 91403,34.14984,-118.469984,Sherman Oaks
Van Nuys California 914064200,34.201187,-118.449501,Sherman Way - Sepulveda  Van Nuys
Sherwood Oregon 971409277,45.360226,-122.842819,Sherwood
San Angelo Texas 76901,31.447605,-100.475654,Sherwood - Ave. N
Baton Rouge Louisiana 70816,30.399225,-91.054149,Sherwood Forest - Lake Sherwood
Sherwood Park Alberta T8H 1R4,53.55357,-113.295824,Sherwood Park
Edmonton Alberta T8A 3H9,53.529041,-113.294991,Sherwood Park Chapters
Fresno California 93726,36.8009,-119.785135,Shields - Hwy 41  Fresno
Garland Texas 75044,32.959527,-96.66373,Shiloh - Arapaho
Northridge California 913242136,34.243156,-118.523132,Shirley - Plummer - Northridge
Marlton New Jersey 08053,39.892333,-74.919053,ShopRite-Marlton #523
